,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
1910,-79.63,43.68,TORONTO INTL A,6158731,2014-03-27,2014,3,27,,3.4,,-9.7,,-3.2,,21.2,,0.0,,1.0,,0.6,,1.6,,0.0,,16.0,,39,
1911,-79.63,43.68,TORONTO INTL A,6158731,2014-03-28,2014,3,28,,10.0,,1.5,,5.8,,12.2,,0.0,,4.2,,0.0,,4.2,,0.0,,22.0,,54,
1912,-79.63,43.68,TORONTO INTL A,6158731,2014-03-29,2014,3,29,,2.4,,0.8,,1.6,,16.4,,0.0,,0.0,,0.0,T,0.0,T,0.0,,3.0,,44,
1913,-79.63,43.68,TORONTO INTL A,6158731,2014-03-30,2014,3,30,,6.6,,-1.7,,2.5,,15.5,,0.0,,0.0,T,0.0,,0.0,T,0.0,,36.0,,50,
1914,-79.63,43.68,TORONTO INTL A,6158731,2014-03-31,2014,3,31,,11.2,,-0.9,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,0.0,,35.0,,35,
1915,-79.63,43.68,TORONTO INTL A,6158731,2014-04-01,2014,4,1,,7.7,,1.2,,4.5,,13.5,,0.0,,0.0,,0.0,,0.0,,0.0,,30.0,,52,
1916,-79.63,43.68,TORONTO INTL A,6158731,2014-04-02,2014,4,2,,7.0,,-1.2,,2.9,,15.1,,0.0,,0.0,,0.0,,0.0,,,,28.0,,39,
1917,-79.63,43.68,TORONTO INTL A,6158731,2014-04-03,2014,4,3,,4.2,,-2.7,,0.8,,17.2,,0.0,,0.0,,0.0,,0.0,,,,9.0,,52,
1918,-79.63,43.68,TORONTO INTL A,6158731,2014-04-04,2014,4,4,,6.7,,1.4,,4.1,,13.9,,0.0,,9.2,,0.0,,9.2,,,,28.0,,72,
1919,-79.63,43.68,TORONTO INTL A,6158731,2014-04-05,2014,4,5,,3.8,,-2.3,,0.8,,17.2,,0.0,,0.0,,0.0,T,0.0,T,,,27.0,,69,
1920,-79.63,43.68,TORONTO INTL A,6158731,2014-04-06,2014,4,6,,11.4,,-4.3,,3.6,,14.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
1921,-79.63,43.68,TORONTO INTL A,6158731,2014-04-07,2014,4,7,,9.6,,-0.3,,4.7,,13.3,,0.0,,13.4,,0.0,,13.4,,,,7.0,,46,
1922,-79.63,43.68,TORONTO INTL A,6158731,2014-04-08,2014,4,8,,12.3,,1.1,,6.7,,11.3,,0.0,,4.0,,0.0,T,4.0,,0.0,,28.0,,57,
1923,-79.63,43.68,TORONTO INTL A,6158731,2014-04-09,2014,4,9,,10.4,,0.6,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,,,29.0,,54,
1924,-79.63,43.68,TORONTO INTL A,6158731,2014-04-10,2014,4,10,,19.6,,3.1,,11.4,,6.6,,0.0,,0.0,T,0.0,,0.0,T,,,22.0,,78,
1925,-79.63,43.68,TORONTO INTL A,6158731,2014-04-11,2014,4,11,,14.2,,2.4,,8.3,,9.7,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
1926,-79.63,43.68,TORONTO INTL A,6158731,2014-04-12,2014,4,12,,14.6,,3.8,,9.2,,8.8,,0.0,,5.4,,0.0,,5.4,,,,7.0,,39,
1927,-79.63,43.68,TORONTO INTL A,6158731,2014-04-13,2014,4,13,,22.7,,5.2,,14.0,,4.0,,0.0,,6.0,,0.0,,6.0,,,,23.0,,61,
1928,-79.63,43.68,TORONTO INTL A,6158731,2014-04-14,2014,4,14,,21.8,,1.4,,11.6,,6.4,,0.0,,4.0,,0.0,,4.0,,,,22.0,,96,
1929,-79.63,43.68,TORONTO INTL A,6158731,2014-04-15,2014,4,15,,1.5,,-5.4,,-2.0,,20.0,,0.0,,4.6,,3.0,,7.8,,2.0,,30.0,,59,
1930,-79.63,43.68,TORONTO INTL A,6158731,2014-04-16,2014,4,16,,4.0,,-6.9,,-1.5,,19.5,,0.0,,0.0,,0.0,,0.0,,1.0,,32.0,,37,
1931,-79.63,43.68,TORONTO INTL A,6158731,2014-04-17,2014,4,17,,8.4,,-0.9,,3.8,,14.2,,0.0,,0.0,,0.0,,0.0,,0.0,,10.0,,43,
1932,-79.63,43.68,TORONTO INTL A,6158731,2014-04-18,2014,4,18,,11.3,,0.9,,6.1,,11.9,,0.0,,0.4,,0.0,,0.4,,,,30.0,,41,
1933,-79.63,43.68,TORONTO INTL A,6158731,2014-04-19,2014,4,19,,11.1,,-0.2,,5.5,,12.5,,0.0,,0.0,,0.0,,0.0,,,,1.0,,39,
1934,-79.63,43.68,TORONTO INTL A,6158731,2014-04-20,2014,4,20,,12.8,,2.1,,7.5,,10.5,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
1935,-79.63,43.68,TORONTO INTL A,6158731,2014-04-21,2014,4,21,,19.4,,5.7,,12.6,,5.4,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
1936,-79.63,43.68,TORONTO INTL A,6158731,2014-04-22,2014,4,22,,14.4,,4.3,,9.4,,8.6,,0.0,,2.8,,0.0,,2.8,,,,28.0,,56,
1937,-79.63,43.68,TORONTO INTL A,6158731,2014-04-23,2014,4,23,,9.2,,1.1,,5.2,,12.8,,0.0,,0.0,,0.0,,0.0,,,,34.0,,59,
1938,-79.63,43.68,TORONTO INTL A,6158731,2014-04-24,2014,4,24,,13.1,,-1.1,,6.0,,12.0,,0.0,,0.0,,0.0,,0.0,,,,32.0,,35,
1939,-79.63,43.68,TORONTO INTL A,6158731,2014-04-25,2014,4,25,,9.7,,3.8,,6.8,,11.2,,0.0,,5.0,,0.0,,5.0,,,,10.0,,59,
1940,-79.63,43.68,TORONTO INTL A,6158731,2014-04-26,2014,4,26,,10.6,,3.1,,6.9,,11.1,,0.0,,0.0,T,0.0,,0.0,T,,,34.0,,50,
1941,-79.63,43.68,TORONTO INTL A,6158731,2014-04-27,2014,4,27,,12.7,,1.7,,7.2,,10.8,,0.0,,0.0,,0.0,,0.0,,,,35.0,,37,
1942,-79.63,43.68,TORONTO INTL A,6158731,2014-04-28,2014,4,28,,13.0,,2.5,,7.8,,10.2,,0.0,,0.0,,0.0,,0.0,,,,10.0,,54,
1943,-79.63,43.68,TORONTO INTL A,6158731,2014-04-29,2014,4,29,,8.5,,6.1,,7.3,,10.7,,0.0,,27.6,,0.0,,27.6,,,,10.0,,57,
1944,-79.63,43.68,TORONTO INTL A,6158731,2014-04-30,2014,4,30,,6.9,,5.8,,6.4,,11.6,,0.0,,6.0,,0.0,,6.0,,,,7.0,,46,
1945,-79.63,43.68,TORONTO INTL A,6158731,2014-05-01,2014,5,1,,15.2,,6.2,,10.7,,7.3,,0.0,,2.6,,0.0,,2.6,,,,24.0,,54,
1946,-79.63,43.68,TORONTO INTL A,6158731,2014-05-02,2014,5,2,,12.7,,6.6,,9.7,,8.3,,0.0,,0.6,,0.0,,0.6,,,,27.0,,41,
1947,-79.63,43.68,TORONTO INTL A,6158731,2014-05-03,2014,5,3,,13.6,,6.3,,10.0,,8.0,,0.0,,4.8,,0.0,,4.8,,,,28.0,,59,
1948,-79.63,43.68,TORONTO INTL A,6158731,2014-05-04,2014,5,4,,14.1,,4.6,,9.4,,8.6,,0.0,,0.0,,0.0,,0.0,,,,33.0,,69,
1949,-79.63,43.68,TORONTO INTL A,6158731,2014-05-05,2014,5,5,,15.2,,2.4,,8.8,,9.2,,0.0,,0.0,,0.0,,0.0,,,,34.0,,32,
1950,-79.63,43.68,TORONTO INTL A,6158731,2014-05-06,2014,5,6,,15.5,,5.1,,10.3,,7.7,,0.0,,0.0,,0.0,,0.0,,,,36.0,,35,
1951,-79.63,43.68,TORONTO INTL A,6158731,2014-05-07,2014,5,7,,13.9,,3.5,,8.7,,9.3,,0.0,,0.0,T,0.0,,0.0,T,,,8.0,,41,
1952,-79.63,43.68,TORONTO INTL A,6158731,2014-05-08,2014,5,8,,18.7,,9.9,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,9.0,,46,
1953,-79.63,43.68,TORONTO INTL A,6158731,2014-05-09,2014,5,9,,19.8,,11.2,,15.5,,2.5,,0.0,,1.2,,0.0,,1.2,,,,23.0,,39,
1954,-79.63,43.68,TORONTO INTL A,6158731,2014-05-10,2014,5,10,,20.4,,7.4,,13.9,,4.1,,0.0,,0.0,,0.0,,0.0,,,,25.0,,56,
1955,-79.63,43.68,TORONTO INTL A,6158731,2014-05-11,2014,5,11,,24.0,,6.1,,15.1,,2.9,,0.0,,0.0,,0.0,,0.0,,,,16.0,,37,
1956,-79.63,43.68,TORONTO INTL A,6158731,2014-05-12,2014,5,12,,21.2,,13.0,,17.1,,0.9,,0.0,,0.4,,0.0,,0.4,,,,,,<31,
1957,-79.63,43.68,TORONTO INTL A,6158731,2014-05-13,2014,5,13,,20.8,,12.2,,16.5,,1.5,,0.0,,5.4,,0.0,,5.4,,,,29.0,,52,
1958,-79.63,43.68,TORONTO INTL A,6158731,2014-05-14,2014,5,14,,19.1,,10.4,,14.8,,3.2,,0.0,,12.0,,0.0,,12.0,,,,27.0,,48,
1959,-79.63,43.68,TORONTO INTL A,6158731,2014-05-15,2014,5,15,,19.6,,10.4,,15.0,,3.0,,0.0,,12.6,,0.0,,12.6,,,,20.0,,48,
1960,-79.63,43.68,TORONTO INTL A,6158731,2014-05-16,2014,5,16,,13.2,,4.0,,8.6,,9.4,,0.0,,3.8,,0.0,,3.8,,,,30.0,,37,
1961,-79.63,43.68,TORONTO INTL A,6158731,2014-05-17,2014,5,17,,13.9,,2.0,,8.0,,10.0,,0.0,,0.0,,0.0,,0.0,,,,26.0,,41,
1962,-79.63,43.68,TORONTO INTL A,6158731,2014-05-18,2014,5,18,,15.0,,4.1,,9.6,,8.4,,0.0,,1.4,,0.0,,1.4,,,,16.0,,35,
1963,-79.63,43.68,TORONTO INTL A,6158731,2014-05-19,2014,5,19,,21.8,,7.5,,14.7,,3.3,,0.0,,0.0,T,0.0,,0.0,T,,,26.0,,43,
1964,-79.63,43.68,TORONTO INTL A,6158731,2014-05-20,2014,5,20,,18.4,,9.7,,14.1,,3.9,,0.0,,1.2,,0.0,,1.2,,,,22.0,,33,
1965,-79.63,43.68,TORONTO INTL A,6158731,2014-05-21,2014,5,21,,20.1,,11.2,,15.7,,2.3,,0.0,,0.0,T,0.0,,0.0,T,,,,,<31,
1966,-79.63,43.68,TORONTO INTL A,6158731,2014-05-22,2014,5,22,,20.5,,10.6,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,32.0,,54,
1967,-79.63,43.68,TORONTO INTL A,6158731,2014-05-23,2014,5,23,,18.1,,9.2,,13.7,,4.3,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,37,
1968,-79.63,43.68,TORONTO INTL A,6158731,2014-05-24,2014,5,24,,24.7,,10.2,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,35.0,,43,
1969,-79.63,43.68,TORONTO INTL A,6158731,2014-05-25,2014,5,25,,27.5,,10.6,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,29.0,,37,
1970,-79.63,43.68,TORONTO INTL A,6158731,2014-05-26,2014,5,26,,29.4,,17.4,,23.4,,0.0,,5.4,,0.0,T,0.0,,0.0,T,,,28.0,,50,
1971,-79.63,43.68,TORONTO INTL A,6158731,2014-05-27,2014,5,27,,30.0,,16.5,,23.3,,0.0,,5.3,,10.2,,0.0,,10.2,,,,6.0,,70,
1972,-79.63,43.68,TORONTO INTL A,6158731,2014-05-28,2014,5,28,,16.8,,12.1,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,36.0,,32,
1973,-79.63,43.68,TORONTO INTL A,6158731,2014-05-29,2014,5,29,,18.7,,12.5,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,3.0,,33,
1974,-79.63,43.68,TORONTO INTL A,6158731,2014-05-30,2014,5,30,,25.4,,10.8,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,1.0,,41,
1975,-79.63,43.68,TORONTO INTL A,6158731,2014-05-31,2014,5,31,,21.8,,11.2,,16.5,,1.5,,0.0,,0.0,,0.0,,0.0,,,,10.0,,33,
1976,-79.63,43.68,TORONTO INTL A,6158731,2014-06-01,2014,6,1,,22.3,,11.4,,16.9,,1.1,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
1977,-79.63,43.68,TORONTO INTL A,6158731,2014-06-02,2014,6,2,,29.7,,13.3,,21.5,,0.0,,3.5,,3.4,,0.0,,3.4,,,,20.0,,52,
1978,-79.63,43.68,TORONTO INTL A,6158731,2014-06-03,2014,6,3,,28.2,,12.5,,20.4,,0.0,,2.4,,5.8,,0.0,,5.8,,,,28.0,,61,
1979,-79.63,43.68,TORONTO INTL A,6158731,2014-06-04,2014,6,4,,22.4,,12.2,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,26.0,,48,
1980,-79.63,43.68,TORONTO INTL A,6158731,2014-06-05,2014,6,5,,18.0,,11.0,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,1.0,,54,
1981,-79.63,43.68,TORONTO INTL A,6158731,2014-06-06,2014,6,6,,25.1,,9.4,,17.3,,0.7,,0.0,,0.0,,0.0,,0.0,,,,1.0,,35,
1982,-79.63,43.68,TORONTO INTL A,6158731,2014-06-07,2014,6,7,,25.2,,11.0,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,,,<31,
1983,-79.63,43.68,TORONTO INTL A,6158731,2014-06-08,2014,6,8,,20.2,,13.1,,16.7,,1.3,,0.0,,3.6,,0.0,,3.6,,,,34.0,,46,
1984,-79.63,43.68,TORONTO INTL A,6158731,2014-06-09,2014,6,9,,26.3,,13.1,,19.7,,0.0,,1.7,,0.0,,0.0,,0.0,,,,34.0,,37,
1985,-79.63,43.68,TORONTO INTL A,6158731,2014-06-10,2014,6,10,,23.8,,14.8,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,,,<31,
1986,-79.63,43.68,TORONTO INTL A,6158731,2014-06-11,2014,6,11,,24.3,,16.0,,20.2,,0.0,,2.2,,24.2,,0.0,,24.2,,,,7.0,,35,
1987,-79.63,43.68,TORONTO INTL A,6158731,2014-06-12,2014,6,12,,26.9,,16.5,,21.7,,0.0,,3.7,,0.0,T,0.0,,0.0,T,,,18.0,,39,
1988,-79.63,43.68,TORONTO INTL A,6158731,2014-06-13,2014,6,13,,24.2,,11.5,,17.9,,0.1,,0.0,,0.0,T,0.0,,0.0,T,,,31.0,,46,
1989,-79.63,43.68,TORONTO INTL A,6158731,2014-06-14,2014,6,14,,19.8,,10.7,,15.3,,2.7,,0.0,,0.0,,0.0,,0.0,,,,30.0,,39,
1990,-79.63,43.68,TORONTO INTL A,6158731,2014-06-15,2014,6,15,,21.1,,9.7,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
1991,-79.63,43.68,TORONTO INTL A,6158731,2014-06-16,2014,6,16,,24.0,,12.9,,18.5,,0.0,,0.5,,1.0,,0.0,,1.0,,,,,,<31,
1992,-79.63,43.68,TORONTO INTL A,6158731,2014-06-17,2014,6,17,,31.4,,16.5,,24.0,,0.0,,6.0,,22.8,,0.0,,22.8,,,,29.0,,85,
1993,-79.63,43.68,TORONTO INTL A,6158731,2014-06-18,2014,6,18,,25.6,,17.2,,21.4,,0.0,,3.4,,0.2,,0.0,,0.2,,,,30.0,,48,
1994,-79.63,43.68,TORONTO INTL A,6158731,2014-06-19,2014,6,19,,24.5,,14.3,,19.4,,0.0,,1.4,,0.0,,0.0,,0.0,,,,36.0,,37,
1995,-79.63,43.68,TORONTO INTL A,6158731,2014-06-20,2014,6,20,,21.0,,12.1,,16.6,,1.4,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
1996,-79.63,43.68,TORONTO INTL A,6158731,2014-06-21,2014,6,21,,22.6,,15.6,,19.1,,0.0,,1.1,,0.0,,0.0,,0.0,,,,,,<31,
1997,-79.63,43.68,TORONTO INTL A,6158731,2014-06-22,2014,6,22,,25.7,,13.5,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,,,<31,
1998,-79.63,43.68,TORONTO INTL A,6158731,2014-06-23,2014,6,23,,24.9,,15.0,,20.0,,0.0,,2.0,,1.2,,0.0,,1.2,,,,,,<31,
1999,-79.63,43.68,TORONTO INTL A,6158731,2014-06-24,2014,6,24,,28.5,,17.4,,23.0,,0.0,,5.0,,12.8,,0.0,,12.8,,,,29.0,,67,
2000,-79.63,43.68,TORONTO INTL A,6158731,2014-06-25,2014,6,25,,23.1,,18.4,,20.8,,0.0,,2.8,,21.6,,0.0,,21.6,,,,,,<31,
2001,-79.63,43.68,TORONTO INTL A,6158731,2014-06-26,2014,6,26,,26.5,,18.0,,22.3,,0.0,,4.3,,0.0,,0.0,,0.0,,,,,,<31,
2002,-79.63,43.68,TORONTO INTL A,6158731,2014-06-27,2014,6,27,,27.5,,16.2,,21.9,,0.0,,3.9,,0.0,,0.0,,0.0,,,,,,<31,
2003,-79.63,43.68,TORONTO INTL A,6158731,2014-06-28,2014,6,28,,28.5,,18.8,,23.7,,0.0,,5.7,,0.0,,0.0,,0.0,,,,,,<31,
2004,-79.63,43.68,TORONTO INTL A,6158731,2014-06-29,2014,6,29,,30.3,,20.3,,25.3,,0.0,,7.3,,0.4,,0.0,,0.4,,,,21.0,,44,
2005,-79.63,43.68,TORONTO INTL A,6158731,2014-06-30,2014,6,30,,30.8,,21.5,,26.2,,0.0,,8.2,,0.0,,0.0,,0.0,,,,21.0,,46,
2006,-79.63,43.68,TORONTO INTL A,6158731,2014-07-01,2014,7,1,,29.3,,22.0,,25.7,,0.0,,7.7,,6.6,,0.0,,6.6,,,,26.0,,50,
2007,-79.63,43.68,TORONTO INTL A,6158731,2014-07-02,2014,7,2,,29.8,,17.7,,23.8,,0.0,,5.8,,0.6,,0.0,,0.6,,,,29.0,,54,
2008,-79.63,43.68,TORONTO INTL A,6158731,2014-07-03,2014,7,3,,23.0,,12.5,,17.8,,0.2,,0.0,,0.4,,0.0,,0.4,,,,33.0,,48,
2009,-79.63,43.68,TORONTO INTL A,6158731,2014-07-04,2014,7,4,,24.1,,12.0,,18.1,,0.0,,0.1,,0.0,T,0.0,,0.0,T,,,29.0,,48,
2010,-79.63,43.68,TORONTO INTL A,6158731,2014-07-05,2014,7,5,,27.3,,12.4,,19.9,,0.0,,1.9,,0.0,,0.0,,0.0,,,,26.0,,57,
2011,-79.63,43.68,TORONTO INTL A,6158731,2014-07-06,2014,7,6,,28.2,,15.6,,21.9,,0.0,,3.9,,0.0,,0.0,,0.0,,,,22.0,,50,
2012,-79.63,43.68,TORONTO INTL A,6158731,2014-07-07,2014,7,7,,29.4,,19.7,,24.6,,0.0,,6.6,,11.0,,0.0,,11.0,,,,25.0,,48,
2013,-79.63,43.68,TORONTO INTL A,6158731,2014-07-08,2014,7,8,,25.4,,15.4,,20.4,,0.0,,2.4,,5.2,,0.0,,5.2,,,,30.0,,65,
2014,-79.63,43.68,TORONTO INTL A,6158731,2014-07-09,2014,7,9,,22.5,,14.4,,18.5,,0.0,,0.5,,0.0,,0.0,,0.0,,,,30.0,,39,
2015,-79.63,43.68,TORONTO INTL A,6158731,2014-07-10,2014,7,10,,21.4,,12.0,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
2016,-79.63,43.68,TORONTO INTL A,6158731,2014-07-11,2014,7,11,,24.8,,12.6,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,,,<31,
2017,-79.63,43.68,TORONTO INTL A,6158731,2014-07-12,2014,7,12,,28.1,,15.6,,21.9,,0.0,,3.9,,0.0,,0.0,,0.0,,,,23.0,,32,
2018,-79.63,43.68,TORONTO INTL A,6158731,2014-07-13,2014,7,13,,29.0,,18.9,,24.0,,0.0,,6.0,,7.0,,0.0,,7.0,,,,28.0,,52,
2019,-79.63,43.68,TORONTO INTL A,6158731,2014-07-14,2014,7,14,,23.0,,16.5,,19.8,,0.0,,1.8,,0.0,T,0.0,,0.0,T,,,,,<31,
2020,-79.63,43.68,TORONTO INTL A,6158731,2014-07-15,2014,7,15,,25.2,,13.8,,19.5,,0.0,,1.5,,4.2,,0.0,,4.2,,,,27.0,,65,
2021,-79.63,43.68,TORONTO INTL A,6158731,2014-07-16,2014,7,16,,22.3,,12.2,,17.3,,0.7,,0.0,,0.2,,0.0,,0.2,,,,26.0,,43,
2022,-79.63,43.68,TORONTO INTL A,6158731,2014-07-17,2014,7,17,,24.4,,10.9,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,26.0,,43,
2023,-79.63,43.68,TORONTO INTL A,6158731,2014-07-18,2014,7,18,,24.6,,11.9,,18.3,,0.0,,0.3,,0.0,,0.0,,0.0,,,,16.0,,32,
2024,-79.63,43.68,TORONTO INTL A,6158731,2014-07-19,2014,7,19,,21.6,,15.9,,18.8,,0.0,,0.8,,7.4,,0.0,,7.4,,,,,,<31,
2025,-79.63,43.68,TORONTO INTL A,6158731,2014-07-20,2014,7,20,,23.1,,17.3,,20.2,,0.0,,2.2,,2.4,,0.0,,2.4,,,,,,<31,
2026,-79.63,43.68,TORONTO INTL A,6158731,2014-07-21,2014,7,21,,27.6,,15.7,,21.7,,0.0,,3.7,,0.0,,0.0,,0.0,,,,,,<31,
2027,-79.63,43.68,TORONTO INTL A,6158731,2014-07-22,2014,7,22,,29.8,,18.0,,23.9,,0.0,,5.9,,0.8,,0.0,,0.8,,,,22.0,,41,
2028,-79.63,43.68,TORONTO INTL A,6158731,2014-07-23,2014,7,23,,24.7,,15.1,,19.9,,0.0,,1.9,,0.0,T,0.0,,0.0,T,,,33.0,,46,
2029,-79.63,43.68,TORONTO INTL A,6158731,2014-07-24,2014,7,24,,24.0,,13.4,,18.7,,0.0,,0.7,,0.0,,0.0,,0.0,,,,36.0,,33,
2030,-79.63,43.68,TORONTO INTL A,6158731,2014-07-25,2014,7,25,,25.6,,12.7,,19.2,,0.0,,1.2,,0.0,,0.0,,0.0,,,,21.0,,39,
2031,-79.63,43.68,TORONTO INTL A,6158731,2014-07-26,2014,7,26,,27.0,,16.1,,21.6,,0.0,,3.6,,0.0,,0.0,,0.0,,,,23.0,,39,
2032,-79.63,43.68,TORONTO INTL A,6158731,2014-07-27,2014,7,27,,29.6,,17.6,,23.6,,0.0,,5.6,,15.8,,0.0,,15.8,,,,33.0,,44,
2033,-79.63,43.68,TORONTO INTL A,6158731,2014-07-28,2014,7,28,,21.0,,13.5,,17.3,,0.7,,0.0,,18.6,,0.0,,18.6,,,,32.0,,54,
2034,-79.63,43.68,TORONTO INTL A,6158731,2014-07-29,2014,7,29,,21.1,,13.2,,17.2,,0.8,,0.0,,1.2,,0.0,,1.2,,,,29.0,,33,
2035,-79.63,43.68,TORONTO INTL A,6158731,2014-07-30,2014,7,30,,23.8,,14.1,,19.0,,0.0,,1.0,,4.6,,0.0,,4.6,,,,24.0,,50,
2036,-79.63,43.68,TORONTO INTL A,6158731,2014-07-31,2014,7,31,,25.2,,13.4,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,28.0,,43,
2037,-79.63,43.68,TORONTO INTL A,6158731,2014-08-01,2014,8,1,,27.0,,17.1,,22.1,,0.0,,4.1,,1.2,,0.0,,1.2,,,,2.0,,41,
2038,-79.63,43.68,TORONTO INTL A,6158731,2014-08-02,2014,8,2,,25.7,,15.8,,20.8,,0.0,,2.8,,0.0,,0.0,,0.0,,,,,,<31,
2039,-79.63,43.68,TORONTO INTL A,6158731,2014-08-03,2014,8,3,,27.1,,18.0,,22.6,,0.0,,4.6,,0.0,,0.0,,0.0,,,,,,<31,
2040,-79.63,43.68,TORONTO INTL A,6158731,2014-08-04,2014,8,4,,28.7,,17.0,,22.9,,0.0,,4.9,,3.2,,0.0,,3.2,,,,2.0,,61,
2041,-79.63,43.68,TORONTO INTL A,6158731,2014-08-05,2014,8,5,,24.6,,17.2,,20.9,,0.0,,2.9,,0.4,,0.0,,0.4,,,,,,<31,
2042,-79.63,43.68,TORONTO INTL A,6158731,2014-08-06,2014,8,6,,25.4,,15.7,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,2.0,,35,
2043,-79.63,43.68,TORONTO INTL A,6158731,2014-08-07,2014,8,7,,24.5,,15.6,,20.1,,0.0,,2.1,,0.0,,0.0,,0.0,,,,34.0,,37,
2044,-79.63,43.68,TORONTO INTL A,6158731,2014-08-08,2014,8,8,,25.0,,14.1,,19.6,,0.0,,1.6,,0.0,,0.0,,0.0,,,,,,<31,
2045,-79.63,43.68,TORONTO INTL A,6158731,2014-08-09,2014,8,9,,26.3,,14.4,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,,,<31,
2046,-79.63,43.68,TORONTO INTL A,6158731,2014-08-10,2014,8,10,,26.9,,14.2,,20.6,,0.0,,2.6,,0.0,,0.0,,0.0,,,,,,<31,
2047,-79.63,43.68,TORONTO INTL A,6158731,2014-08-11,2014,8,11,,28.0,,17.5,,22.8,,0.0,,4.8,,14.4,,0.0,,14.4,,,,14.0,,48,
2048,-79.63,43.68,TORONTO INTL A,6158731,2014-08-12,2014,8,12,,26.1,,17.5,,21.8,,0.0,,3.8,,9.0,,0.0,,9.0,,,,18.0,,41,
2049,-79.63,43.68,TORONTO INTL A,6158731,2014-08-13,2014,8,13,,22.1,,13.4,,17.8,,0.2,,0.0,,0.0,T,0.0,,0.0,T,,,32.0,,56,
2050,-79.63,43.68,TORONTO INTL A,6158731,2014-08-14,2014,8,14,,18.4,,11.5,,15.0,,3.0,,0.0,,0.0,,0.0,,0.0,T,,,30.0,,54,
2051,-79.63,43.68,TORONTO INTL A,6158731,2014-08-15,2014,8,15,,22.9,,12.3,,17.6,,0.4,,0.0,,0.0,,0.0,,0.0,,,,28.0,,48,
2052,-79.63,43.68,TORONTO INTL A,6158731,2014-08-16,2014,8,16,,20.1,,12.8,,16.5,,1.5,,0.0,,0.4,,0.0,,0.4,,,,26.0,,50,
2053,-79.63,43.68,TORONTO INTL A,6158731,2014-08-17,2014,8,17,,24.0,,13.7,,18.9,,0.0,,0.9,,0.0,,0.0,,0.0,,,,36.0,,32,
2054,-79.63,43.68,TORONTO INTL A,6158731,2014-08-18,2014,8,18,,20.5,,11.9,,16.2,,1.8,,0.0,,0.0,,0.0,,0.0,,,,,,<31,
2055,-79.63,43.68,TORONTO INTL A,6158731,2014-08-19,2014,8,19,,23.1,,11.9,,17.5,,0.5,,0.0,,0.2,,0.0,,0.2,,,,10.0,,33,
2056,-79.63,43.68,TORONTO INTL A,6158731,2014-08-20,2014,8,20,,25.3,,17.1,,21.2,,0.0,,3.2,,6.8,,0.0,,6.8,,,,10.0,,32,
2057,-79.63,43.68,TORONTO INTL A,6158731,2014-08-21,2014,8,21,,27.0,,17.9,,22.5,,0.0,,4.5,,0.0,,0.0,,0.0,,,,27.0,,35,
2058,-79.63,43.68,TORONTO INTL A,6158731,2014-08-22,2014,8,22,,25.4,,16.8,,21.1,,0.0,,3.1,,0.0,,0.0,,0.0,,,,,,<31,
2059,-79.63,43.68,TORONTO INTL A,6158731,2014-08-23,2014,8,23,,22.7,,18.3,,20.5,,0.0,,2.5,,0.0,,0.0,,0.0,,,,,,<31,
